created_at,text,sentiment
2017-12-05T20:07:42Z,$AAPL $175 &amp; Merry Christmas!,Bullish
2017-12-05T20:07:14Z,$AAPL Apple introduces a new pay-per-install ad product called Search Ads Basic,Neutral
2017-12-05T20:06:40Z,$AAPL $175 before Christmas!,Bullish
2017-12-05T20:05:46Z,$AAPL EXP:12/8/2017|MaxPain:170.00|HighPutOI:170.00(9408)|HighCallOI:175.00(28145) http://www.opricot.com/ticker/aapl/optiongraphs,Neutral
2017-12-05T20:04:14Z,"$AAPL analysts on Estimize are expecting 9.86% YoY revenue growth for Q1, down from 12.22% in Q4 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=revenue_growth&amp;amp;utm_source=stocktwits#chart=historical",Neutral
2017-12-05T20:03:43Z,"$AAPL waste of a day,,,,,,,,zzz",Bullish
2017-12-05T20:02:49Z,$DFS network enables payments for $AAPL Pay,Neutral
2017-12-05T20:02:41Z,$AAPL http://www.thestreetpoint.com/2017/12/05/firms-fundamental-overview-apple-inc-nasdaqaapl-a-electronic-equipment-company/,Neutral
2017-12-05T20:02:13Z,If You’re Long $AAPL Should You Also Consider Samsung? https://buff.ly/2iORxDm,Neutral
2017-12-05T20:00:31Z,$AAPL PT $180 after Holidays......&quot;X&quot; Record Sales in China..... so you know here in Christmas.....,Neutral
2017-12-05T19:57:59Z,$AAPL what an opp for those who missed today&#39;s run $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Neutral
2017-12-05T19:57:11Z,$AAPL Rotation out of tech into bank stocks in anticipation of passage of tax reform.  Time for WS to screw another sector of the economy...,Neutral
2017-12-05T19:55:43Z,$AAPL still unable to get above that island reversal,Bearish
2017-12-05T19:55:30Z,$AAPL everyday damn day this market is being faded wtf,Neutral
2017-12-05T19:54:50Z,$AAPL wtf is going on man,Neutral
2017-12-05T19:54:41Z,$AAPL just soiled its pants lol,Neutral
2017-12-05T19:53:41Z,$AAPL decided this way a good time to go long calls here.. thinking it bounces in the next few days,Bullish
2017-12-05T19:52:39Z,$AAPL I swear sunday night / monday morning about 659 bulls told me how great the tax bill was and how it WASN&#39;T baked in??? This is odd...,Bearish
2017-12-05T19:52:01Z,"Possible low risk trading setup on $AAPL, buy stop entry @175.51. https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TRADINGSETUP#/AAPL?key=bb853040-a4ac-41c6-b549-d218d2f21b32",Neutral
2017-12-05T19:49:26Z,$AAPL lol,Neutral
2017-12-05T19:48:56Z,Broadcom Earnings Could Get Apple Juice From iPhone Production $AVGO $AAPL http://bit.ly/2AyOgfC http://bit.ly/ChipsTTS,Neutral
2017-12-05T19:47:23Z,$spy $qqq $fb $amzn $nflx $googl $aapl $msft $soxx $smh $mu $amd $nvda oh look another close at LOD. Bulls overstayed their welcome. Too bad,Bearish
2017-12-05T19:44:06Z,$AAPL Feels like some 2014 deja vu going on here,Neutral
2017-12-05T19:43:13Z,"$AAPL green open = short, red open = buy $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$",Neutral
2017-12-05T19:42:12Z,$AAPL delaying entry.Tax bill looking more uncertain by the day,Neutral
2017-12-05T19:41:56Z,$AAPL Yawn... I’ll sell covered calls. Back to sleep 😴,Neutral
2017-12-05T19:41:30Z,$AAPL Markets rolling over,Neutral
2017-12-05T19:41:30Z,"Apple Remains A Strong Buy As iPad, iMac Demand Picks Up, Says Analyst https://benzinga.com/z/10872023 $AAPL  via @benzinga",Bullish
2017-12-05T19:41:20Z,Apple Watch Now Supports Apple Pay Cash $AAPL http://dlvr.it/Q4VclT,Neutral
2017-12-05T19:35:09Z,$AAPL The NEWS is always best at the top. Market is going bear...,Bearish
2017-12-05T19:34:12Z,$FB $SPY $GS $AMZN $QQQ $AAPL   Market character has changed from buying weakness to selling strength.  Better buy protection if you&#39;re long,Neutral
2017-12-05T19:33:05Z,Apple Pay Cash Officially Launches Today After Early Roll Out to Many Users Yesterday - Mac Rumors $aapl (lonnnnng) https://www.macrumors.com/2017/12/05/apple-pay-cash-officially-launches/,Neutral
2017-12-05T19:31:21Z,$AAPL will peak EOY IMO. Meanwhile last time ZN was in this position it ran straight up to 6.75 in roughly 3 weeks.,Neutral
2017-12-05T19:29:28Z,$AAPL just think 300 BILLION CASH,Neutral
2017-12-05T19:28:59Z,"$AAPL bought 12/8 170 calls 1.73, 12/15 165 at $6, 12/15 170 at 2.62",Bullish
2017-12-05T19:23:31Z,$AAPL GERONIMO!!!! i,Bearish
2017-12-05T19:22:23Z,$AAPL f&amp;^% this s^%$,Neutral
2017-12-05T19:21:58Z,$AAPL getting killed,Neutral
2017-12-05T19:21:56Z,$FB $AAPL $BABA $NVDA $NFLX $AMZN $GOOGL $QQQ looks like a sell the rips kind of market right now.. hence why I&#39;m not holding anything atm.,Neutral
2017-12-05T19:17:40Z,$AAPL Weak,Neutral
2017-12-05T19:16:43Z,"$3,856,195.00 of bullish unusual option activity detected for $AAPL https://t.co/DhxSFMCLbl https://t.co/2slOhotWNt",Neutral
2017-12-05T19:15:00Z,$AAPL and just like that...,Neutral
2017-12-05T19:14:50Z,$AAPL oversold signal. Higher lows. Need to break 171 resistance.,Bullish
2017-12-05T19:14:23Z,$AAPL releases watchOS 4.2. https://investorplace.com/2017/12/apple-releases-watchos-4-2/,Neutral
2017-12-05T19:08:52Z,$AAPL my puts are getting smoked right now in this name. From .52 to .24 blah. Better get my day of reckoning tomorrow.,Neutral
2017-12-05T19:06:58Z,$AAPL watchOS 4.2 launches with Apple Pay Cash for Apple Watch,Bullish
2017-12-05T19:05:24Z,"Despite the slight fade in $XLK, $AAPL is holding up beautifully. Will definitely be looking to add more exposure there if tech carries on",Bullish
2017-12-05T19:05:16Z,$AAPL EXP:12/8/2017|MaxPain:170.00|HighPutOI:170.00(9408)|HighCallOI:175.00(28145) http://www.opricot.com/ticker/aapl/optiongraphs,Neutral
2017-12-05T19:02:17Z,"$AAPL In since $155, maybe try and ride the trend a bit more if this continues, buying some $SCHB for diversification.",Neutral
2017-12-05T18:58:58Z,I am bullish on $AAPL with a target price of $186.02 in 6 mos. on Vetr! http://on.vetr.com/2iXSysU,Bullish
2017-12-05T18:53:29Z,"$AAPL Iphone X as much as I want one its too darn expensive I cannot imagine they will sell this like the others, numbers will dissapoint.",Bearish
2017-12-05T18:53:22Z,These Tech Stocks Are the Best in the World @jimcramer http://bit.ly/2zOLjXj $AVGO $AAPL $NVDA $GOOGL $LRCX http://bit.ly/AAPL912,Neutral
2017-12-05T18:52:22Z,$SYF $STOR $F VIAB $INTC Taking profits. Waiting for the pull back and see what&#39;s going on.Considering shaving some off $AAPL too.,Bearish
2017-12-05T18:52:22Z,"$AAPL I agree. May miss out, but that&#39;s okay. I&#39;ll wait for another drop between 170.80 and 170.50. but I&#39;m talking options. Stock, buy away",Neutral
2017-12-05T18:47:56Z,$AAPL We have completely taken a monster step up as a company. No need for anyone’s chips anymore. QCOM has no chance in suit,Bullish
2017-12-05T18:45:25Z,"Guess we will find out tomorrow when $AVGO announces earnings. But, I mean, they make the parts for $AAPL. They should go up too, no?",Neutral
2017-12-05T18:44:19Z,"Big bullish unusual option activity detected: $AAPL, $JPM, $EQT, $WFC - big bearish: $EQT, $VZ, $WFC, $AU",Neutral
2017-12-05T18:44:09Z,"$QCOM if $AAPL is in a super cycle, does that means $AVGO and $QCOM benefit?",Neutral
2017-12-05T18:42:47Z,$FB $MU $MSFT $BABA $NFLX $AAPL $AMZN $GOOG which tech stock held best during the &#39;sell off&#39;?,Bullish
2017-12-05T18:42:06Z,$AAPL want to go long but don&#39;t trust it here,Neutral
2017-12-05T18:40:32Z,$BABA think $AAPL is one of the best tech stocks to weather any shift in money out of tech. X sales will be epic and over a 1k per phone.,Neutral
2017-12-05T18:39:16Z,$AAPL $C $X $ATVI $XON $NVDA $MU $JD $VMW  Loaded w January monthlys,Bullish
2017-12-05T18:37:51Z,$AMD $FB $AAPL $SPY $QQQ $INTC $MSFT $LABU https://www.youtube.com/watch?v=7hnxw3CuZz0,Neutral
2017-12-05T18:37:10Z,$MU has held gains better than other chips/techs today cc: $NVDA $BABA $FB $AMZN $AAPL $NFLX $AMD,Neutral
2017-12-05T18:36:47Z,$AAPL What a great day $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Bullish
2017-12-05T18:30:15Z,Lunch time fade! Curious to see if tech and friends can rebound during second 1/2 of day. Holding $XLK $FB $AAPL $NVDA Dec15 calls,Neutral
2017-12-05T18:28:21Z,$UVXY SPY $BAC $C $AMZN $GOOGL $FB $NVDA $AAPL $MSFT $WMT $MU $BABA $wfc If Trump said buy the market it means short the market!!!,Bullish
2017-12-05T18:28:13Z,"$AAPL if I had 10 cents for every time some idiot called top on AAPL over the years, I wouldn’t need to trade 🤣",Bullish
2017-12-05T18:28:07Z,"$AAPL is currently trading near its 52 week high, which is a good sign. The S&amp;P500 Index however is also tradin ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TA#/AAPL?key=bb853040-a4ac-41c6-b549-d218d2f21b32",Neutral
2017-12-05T18:26:48Z,"$AAPL WS is f*cked up, but those dips are delivering profits off the charts $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$",Bullish
2017-12-05T18:25:09Z,$AAPL Bryanbrain? more like bryanwithoutabrain,Neutral
2017-12-05T18:23:45Z,@FreddyFudpucker this is actually two different angles that can make this $QCOM trade work $AAPL or $AVGO this should be fun but hunch tell&#39;,Bullish
2017-12-05T18:18:51Z,$AAPL buy signal.,Neutral
2017-12-05T18:16:04Z,$WIX!!! $SHOP $GDDY $RAD $AMD $NVDA $AAPL $AMZN $BTC.X $LTC.X $IOT.X,Neutral
2017-12-05T18:09:39Z,$AAPL Patent Analysis: #Apple Infringes #Qualcomm&#39;s Patent And Will Settle https://seekingalpha.com/article/4129692-patent-analysis-apple-infringes-qualcomms-patent-will-settle $QCOM,Neutral
2017-12-05T18:08:20Z,$AAPL X hone sales driving EBITA estimates up,Neutral
2017-12-05T18:02:30Z,Tickers mentioned in Tuesday&#39;s linkfest: https://abnormalreturns.com/2017/12/05/tuesday-links-obviously-wrong/. $IPO $BTC.X $GLD $BX $AMZN $AAPL $LB_F $WOOD,Neutral
2017-12-05T18:01:20Z,$AAPL sooooo....what happened? Viagra not potent?,Neutral
2017-12-05T18:00:48Z,$AAPL oops,Neutral
2017-12-05T17:58:54Z,$BTC.X   $LTC.X $NAV.X $BAT.X $ARD.X $POT.X $XXII $DPW $IGC $SI_F   🚀👳‍♂️⛄💎💰🐐🐧🍍🥇🚜 $AMZN $GOOG $FB $MSFT $AAPL $TSLA $MCD $SONY $SPY,Bullish
2017-12-05T17:52:58Z,The top 10 movies on the iTunes Store $AAPL #AAPL #Movies #Entertainment #Mediadistribution https://www.marketbeat.com/n/3798751/,Neutral
2017-12-05T17:52:53Z,"The Most Active Equity Options And Strikes For Midday December 5th - $BAC, $AAPL, $PIR, $MBI, $PSTG, $AU, $MLCO  http://www.theoptionsinsider.com/active-equity-options-strikes-midday-december-5th-bac-aapl-pir-mbi-pstg-au-mlco/",Neutral
2017-12-05T17:41:57Z,$AMD will probably be acquired within 5 years as companies like $AAPL seek to lose dependency on chip makers,Bullish
2017-12-05T17:41:22Z,$TSLA They have not open China Reservations. China will add a million to this number.  $AAPL $AMZN $NVDA,Neutral
2017-12-05T17:39:26Z,"Big bullish unusual option activity detected: $AAPL, $VZ, $EQT, $JPM - big bearish: $AU, $EQT, $VZ, $WFC",Neutral
2017-12-05T17:38:14Z,"$NVDA AMT was added unintentionally in a rush, House GOP wants it out. No way it’s gonna stay in a final bill. Tech is the future. $fb $aapl",Bullish
2017-12-05T17:37:20Z,$BABA It’s actually doing well today considering it was low 164 earlier. $BABA $AAPL and $NVDA will have great quarters,Neutral
2017-12-05T17:35:06Z,$AKS accumulation phase almost over.  Get out of $AAPL $GOOG $AMZN and get positioned for the next Trump trade on steel and infrastructure.,Bullish
2017-12-05T17:34:21Z,"Folks, here&#39;s an appreciation of the iPhone X from the lone publication that BUYS the units for testing and does NOT accept ads. $AAPL",Bullish
2017-12-05T17:33:28Z,"$AAPL It took ~10 years for EVs to reach 1% China&#39;s vehicle sales, in 2016. A year later they crossed 2%. Now 3% looks likely for December.",Neutral
2017-12-05T17:27:34Z,I have a bridge you might want to buy.  $MSDI $AAPL,Neutral
2017-12-05T17:25:52Z,$aapl $spy $dia $qqq you are spreading FUD. &quot;Very slight market share hit last Q as consumers waited for X&quot; Kantar Worldpanel ComTech,Neutral
2017-12-05T17:25:22Z,"$MSDI merge is going to be 7x1, 7 stocks from $AAPL For 1 $MSDI",Bullish
2017-12-05T17:22:45Z,"$AAPL BLOCK TRADE [12:22:44] @ $170.62 for 500,000 shares.  $DJIA $QQQ $SPY $XLK",Neutral
2017-12-05T17:17:34Z,"$AAPL $FB $NFLX $NVDA was this just the beginning of a bull run this week? I think so! Christmas is coming, bears want coal",Neutral
2017-12-05T17:15:43Z,$AAPL why do I feel this will end red at closing?,Bearish
2017-12-05T17:15:38Z,"$AAPL according to Barclays, consumer intent to buy iPhone X is up since launch: The hype isn’t just real, it’s also growing by the week.",Bullish
2017-12-05T17:10:02Z,"$4,439,485.00 of bullish unusual option activity detected for $AAPL https://t.co/DhxSFMCLbl https://t.co/XuDuEYvMnG",Neutral
2017-12-05T17:09:33Z,"$AAPL bearish af, pulled all positions out",Bearish
2017-12-05T17:09:11Z,"$AAPL analysts on Estimize are expecting 12.99% YoY EPS growth for Q1, down from 23.95% in Q4 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=eps_growth&amp;amp;utm_source=stocktwits#chart=historical",Neutral
2017-12-05T17:09:08Z,"$AAPL Risk Reversal Trades 6,481 Times - More info: https://marketchameleon.com/Overview/AAPL/OptionChain/",Neutral
2017-12-05T17:08:26Z,$BIDU $BABA $MU $AAPL $NFLX tops are in place here.. time to sell more,Bearish
2017-12-05T17:05:25Z,$AAPL EXP:12/8/2017|MaxPain:170.00|HighPutOI:170.00(9408)|HighCallOI:175.00(28145) http://www.opricot.com/ticker/aapl/optiongraphs,Neutral
2017-12-05T17:03:39Z,"$AAPL &quot;Automakers are making plans for mass production of electric cars. Already, China is ahead.&quot; Tell me again the bull case for Tesla.",Bullish
2017-12-05T17:03:33Z,$FB $AAPL $NVDA $MU $AMZN $ATVI $SQ $NFLX $BABA Bow down to the kings of tech. I&#39;m kidding I&#39;m still scared but hoping this holds lmao.,Neutral
2017-12-05T17:01:18Z,$aapl $spy $dia $qqq the lowered Apple market share news just crossed the wires (although not surprised given Pixel&#39;s growth),Neutral
2017-12-05T16:59:37Z,"Shares in  British-German tech firm Dialog plunge 23%,after it said $AAPL by far its largest customer,can now develop power management chips",Neutral
2017-12-05T16:59:05Z,"$aapl $spy $qqq Reuters: Apple has recently lost market share to competitors, such as the Pixel phones",Neutral
2017-12-05T16:58:01Z,$qqq $soxx $fb $amzn $nxfl $googl $msft $aapl $mu $amd $nvda short squeeze over. Time to take profits and go home kids. $spy,Bearish
2017-12-05T16:52:44Z,Bullish 5-min cross on some of my favorites $MSFT $AAPL $SPY $QQQ  Bought the dip on all of these yesterday.,Bullish
2017-12-05T16:51:58Z,$AAPL still think a quick drop further about to happen,Neutral
2017-12-05T16:50:35Z,$AAPL Really consolidating at $171,Bullish
2017-12-05T16:49:42Z,Short volume ratio for $ADSK on 2017-12-04 is 0.58. http://shortvolumes.com/?t=ADSK $AAPL 0.55 $ANSS 0.31 $FFIV 0.50 $ADBE 0.21  via @shortvolumes,Neutral
2017-12-05T16:47:58Z,"$AAPL soaring Xphone adoption % https://mixpanel.com/trends/#report/iphone_8_X/from_date:-65,report_unit:day,to_date:0",Neutral
2017-12-05T16:47:34Z,CCTV footage of what happened to shorts chasing in the hole this morning $QQQ $AAPL $AMZN $BABA $FB $MU $NVDA,Neutral
2017-12-05T16:45:01Z,$AAPL was very clear to me we would see this - let’s keep it going,Bullish
2017-12-05T16:43:01Z,"$AAPL iPhone market share falls in October quarter following later flagship release, report says http://bit.ly/2Aw9k6t",Neutral
2017-12-05T16:40:50Z,"My Year end tax plan, if needed. Sell recent, still long term, taxable $AAPL, buy back in IRA. Protect oldest shares due to new FIFO rules.",Neutral
2017-12-05T16:39:53Z,$AAPL when is thanksgiving?,Neutral
2017-12-05T16:37:47Z,$AAPL BTMFD all the damn day,Bullish
2017-12-05T16:36:24Z,Stock Option Trades Screener for Trade Ideas $SYF $SPY $F $VALE $MGM $AABA $TOL $MSFT $IWM $AAPL $GM $XLF $OIH $CSCO https://marketchameleon.com/Screeners/OptionTrades,Neutral
2017-12-05T16:33:17Z,Analysts covering Apple $AAPL expect 23.3% EPS growth  next year: https://simplywall.st/NasdaqGS:AAPL/apple/?utm_medium=stocktwits&amp;anchor=growth-in-earnings#growth-in-earnings,Neutral
2017-12-05T16:31:19Z,$AAPL - APPLE D1 BUY SIGNAL - https://www.tradingview.com/chart/AAPL/GCMLUr28-APPLE-D1-BUY-SIGNAL/,Bullish
2017-12-05T16:31:13Z,"Tim Wu double standard, they $NFLX $GOOGL $AAPL $FB consume more traffic but they shouldn’t pay more... Let the consumers pay instead!",Neutral
2017-12-05T16:30:14Z,$WATT Something going on with $AAPL and $DLG.F...AAPL trying to capture Wireless 2.0 market for itself?  Own desktop charging ecosystem?,Bullish
2017-12-05T16:28:52Z,$BABA $FB $AMZN $AAPL Great day Longs. Hopefully most added on dip &amp;  didn&#39;t sell the Lows,Bullish
2017-12-05T16:26:44Z,Apple $AAPL received a Buy rating from Tigress Financial 5-star Analyst Ivan Feinseth (Tigress Financial) http://www.tipranks.com/email-alert/4c8feeda-7534-4356-86c3-5baf507a2848,Bullish
2017-12-05T16:23:12Z,"$AAPL I hope this moves up along, I need a new iphone bitch @nastynate1  $FB welcome back, kid!",Neutral
2017-12-05T16:22:42Z,"$SPX lotto closed at 4.50, here is your (close to) double for today 👊🏻 On watchlist $AAPL, $TSLA, $GOOGL and $AMZN",Neutral
2017-12-05T16:22:36Z,$AAPL Keep slow and steady WS...lol $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Bullish
2017-12-05T16:21:59Z,"$aapl wkly 170/172.5 calls active since morning,lotto players almost 10000+ calls",Bullish
2017-12-05T16:21:54Z,$AAPL while I think aapl can pullback (to a temp and short lived) 170.50. last time I saw this pattern; we should see at least 174 by Friday,Bullish
2017-12-05T16:19:03Z,$AAPL someone pulled the 171 peg out of the ground let’s roll🤑,Bullish
2017-12-05T16:17:36Z,$AAPL boner,Neutral
2017-12-05T16:16:36Z,$AAPL Time to catch up to FB stock price as you were even yest!!(not talking market cap):),Bullish
2017-12-05T16:16:33Z,$AAPL Nice and steady...killer chart $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Bullish
2017-12-05T16:16:11Z,"$AAPL BLOCK TRADE [11:16:10] @ $171.16 for 500,000 shares.  $DJIA $QQQ $SPY $XLK",Neutral
2017-12-05T16:15:45Z,"$AAPL Whar Bear? What did u say , I can’t hear u",Bullish
2017-12-05T16:14:28Z,$AAPL till believe 200+ next year.,Neutral
2017-12-05T16:14:21Z,$AMD $QQQ $FB $AAPL $AMZN $SHOP $SQ $BABA $XLK $NVDA $IBB $XBI $MU $SMH $PI $TTD we got the help we asked for!,Neutral
2017-12-05T16:13:04Z,$AAPL WS crackheads played a nice game yesterday..today is payback time! $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Bullish
2017-12-05T16:10:49Z,$AAPL mehh,Neutral
2017-12-05T16:10:48Z,"$BIDU $BABA $AAPL yes, i will :D",Neutral
2017-12-05T16:09:32Z,5-star analyst Ivan Feinseth from Tigress Financial reiterated a Buy on $AAPL.  https://www.tipranks.com/analysts/ivan-feinseth,Neutral
2017-12-05T16:09:28Z,$AAPL this is only the beginning hop on now,Bullish
2017-12-05T16:05:46Z,$AAPL Going to be one of easiest money making day in a long time BUY! $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Bullish
2017-12-05T16:04:56Z,$BIDU $BABA $AAPL  all very weak moves don’t fall into this bull trap.. you won’t get 2 consecutive Green Day out of those,Bearish
2017-12-05T16:04:41Z,$AAPL iOS Lost Market Share in Numerous Countries From August to October 2017 as People Waited for iPhone X,Neutral
2017-12-05T15:58:17Z,$AAPL day trading heaven $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Bullish
2017-12-05T15:54:12Z,$AAPL 174 last Tuesday lets get it back by EOW!,Bullish
